city,brand,title,start_time,distance,volumn,gear,tag,price
北京二手车,标致,307两厢 2007款 2.0L 自动舒适版,2007年,12万公里,2.0升,自动,营转非,1
北京二手车,长安,欧诺 2015款 1.5L金欧诺豪华型,2016年,1.7万公里,1.5升,手动,高配,5.65
北京二手车,雪佛兰,科鲁兹 2013款 1.6L SL天地版 MT,2013年,6万公里,1.6升,手动,高配,9.5
北京二手车,大众,迈腾 2013款 2.0TSI 豪华型,2013年,4万公里,2.0升,自动,高配,12.98
北京二手车,别克,凯越 2007款 1.6 自动,2007年,11万公里,1.6升,自动,90天可退,1.3
北京二手车,大众,捷达 2015款 1.6L 手动豪华型,2015年,8.6万公里,1.6升,手动,高配,2.65
北京二手车,大众,桑塔纳志俊 2010款 1.6L 手动舒适型,2014年,8.9万公里,1.6升,手动,90天可退,0.98
北京二手车,讴歌,TL 2006款 3.2 手自一体 炫航版,2007年,15万公里,3.2升,自动,90天可退,5.8
北京二手车,日产,帕拉丁 2009款 2.4 手动 XE四驱豪华型,2010年,11万公里,2.4升,手动,高配,5.88
北京二手车,奔驰,G级 2013款 G 500,2013年,10万公里,5.5升,自动,高配,109.8
北京二手车,奥迪,A8L 2009款 A8L 2.8 FSI 标准型,2010年,16.33万公里,2.8升,自动,90天可退,15.69
北京二手车,三菱,帕杰罗 2011款 V73 3.0L AT GLS,2011年,11万公里,3.0升,自动,营转非,13.8
北京二手车,奔驰,E级 2011款 E 200 L CGI优雅型,2011年,11万公里,1.8升,自动,好评商家,15.2
北京二手车,大众,帕萨特领驭 2005款 1.8T 自动舒适型,2005年,8万公里,1.8升,自动,高配,1
北京二手车,雪佛兰,科迈罗 2015款 3.6L RS限量版,2016年,3万公里,3.6升,自动,高配,26.8
北京二手车,大众,速腾 2006款 1.6 手动 真皮型,2006年,13万公里,1.6升,手动,90天可退,1
北京二手车,奥迪,A5 2010款 3.2 coupe quattro,2011年,7万公里,3.2升,自动,90天可退,16.5
北京二手车,奔驰,E级 2012款 E 260 L CGI时尚型,2012年,8万公里,1.8升,自动,好评商家,16.8
北京二手车,大众,捷达 2015款 1.6L 手动豪华型,2014年,8.6万公里,1.6升,手动,90天可退,1.95
北京二手车,马自达,6 2004款 2.3L 自动技术型,2004年,14万公里,2.3升,自动,好评商家,1.3
北京二手车,奥迪,A8L 2013款 A8L 50 TFSI quattro豪华型,2013年,13万公里,3.0升,自动,高配,39.8
北京二手车,荣威,MARVEL X 2018款 MARVEL X 全驱版,2019年,0.3万公里,纯电动,自动,高配,23.8
北京二手车,悍马,H2 2004款 6.0 自动 SUT,2006年,14万公里,6.0升,自动,90天可退,42.8
北京二手车,本田,雅阁 2018款 230TURBO 舒适版,2018年,0.6万公里,1.5升,自动,高配,12.58
北京二手车,大众,途锐 2005款 3.2 手自一体 标准型,2005年,8万公里,3.2升,自动,好评商家,5.5
北京二手车,现代,途胜 2008款 2.0 手动 舒适型天窗版,2008年,12万公里,2.0升,手动,高配,2.6
北京二手车,现代,伊兰特 2008款 1.6 手动 导航版,2009年,15万公里,1.6升,手动,高配,1.65
北京二手车,江铃,经典全顺 2013款 VE83柴油 长轴 多功能 中顶 10座 高功率版,2015年,5万公里,2.8升,手动,90天可退,8.2
北京二手车,吉利,熊猫 2011款 1.0L 手动舒适型Ⅱ,2011年,4万公里,1.0升,手动,高配,1.15
北京二手车,奇瑞,QQ3 2010款 0.8 手动 基本型,2010年,7万公里,0.8升,手动,90天可退,0.58
北京二手车,别克,GL8 2014款 2.4L 经典版,2016年,3万公里,2.4升,自动,90天可退,10.5
北京二手车,林肯,领航员 2005款 5.4 自动 加长版,2005年,12万公里,5.4升,自动,好评商家,8.5
北京二手车,大众,捷达 2005款 CIF 伙伴,2006年,13万公里,1.6升,手动,高配,0.65
北京二手车,铃木,雨燕 2007款 1.3L 手动炫彩版,2008年,8万公里,1.3升,手动,高配,1.3
北京二手车,MINI,CLUBMAN 2011款 1.6L COOPER Fun,2012年,6万公里,1.6升,自动,高配,11.5
北京二手车,英菲尼迪,G系 2010款 G25 Sedan 运动版,2011年,14万公里,2.5升,自动,高配,11
北京二手车,奥迪,A4L 2015款 35 TFSI 自动标准型,2014年,11.8万公里,2.0升,自动,好评商家,16.28
北京二手车,宝骏,730 2017款 730 1.5T 手动时尚型 7座,2018年,1.2万公里,1.5升,手动,90天可退,5.38
北京二手车,现代,途胜 2007款 2.0 自动 两驱舒适型,2007年,14万公里,2.0升,自动,好评商家,2.5
北京二手车,福特,蒙迪欧 2006款 2.5 手自一体 经典型,2006年,14万公里,2.5升,自动,高配,0.9
北京二手车,荣威,550 2008款 550S 1.8T 手动品锐版,2009年,9.6万公里,1.8升,手动,好评商家,1.68
北京二手车,奔驰,S级 2008款 S 600 L,2008年,16万公里,5.5升,自动,高配,27
北京二手车,马自达,8 2013款 2.5L 至尊版,2013年,9.2万公里,2.5升,自动,90天可退,11.3
北京二手车,大众,迈腾 2009款 1.8TSI DSG技术型,2009年,10万公里,1.8升,自动,90天可退,3.6
北京二手车,宝马,5系 2012款 523Li 豪华型,2012年,12万公里,2.5升,自动,90天可退,17.6
北京二手车,雷克萨斯,ES 2014款 250 2.5 自动 精英版,2014年,9万公里,2.5升,自动,90天可退,21.8
北京二手车,丰田,普拉多 2006款 4.0L 自动VX,2006年,6万公里,4.0升,自动,好评商家,16
北京二手车,大众,朗逸 2018款 1.5L 自动风尚版,2019年,0.8万公里,1.5升,自动,高配,8.49
北京二手车,宝马,7系 2008款 730Li领先型,2009年,9万公里,3.0升,自动,高配,12.5
北京二手车,江铃,福特新世代全顺 2015款 2.4 手动 长轴中顶9座豪华型客车,2015年,4万公里,2.4升,手动,90天可退,15.88
北京二手车,铃木,利亚纳两厢 2010款 A+ 1.4 手动 标准型,2011年,12万公里,1.4升,手动,高配,1.58
北京二手车,路虎,揽胜 2004款 4.4 自动 顶级版,2005年,10万公里,4.4升,自动,高配,14.5
北京二手车,奥迪,A4 2008款 2.0T 自动豪华型,2008年,11万公里,2.0升,自动,好评商家,4.68
北京二手车,路虎,发现 2017款 3.0 V6 SE,2017年,1.6万公里,3.0升,自动,高配,52.8
北京二手车,宝马,2系(进口) 2015款 220i 敞篷轿跑车 M运动型,2015年,3.84万公里,2.0升,自动,好评商家,24.98
北京二手车,铃木,雨燕 2006款 1.3 手动 舒适版,2007年,11万公里,1.3升,手动,高配,1
北京二手车,克莱斯勒,300C 2007款 5.7 自动 豪华领航版,2010年,9.11万公里,5.7升,自动,高配,11.98
北京二手车,本田,奥德赛 2006款 2.4L 基本型,2006年,15.2万公里,2.4升,自动,高配,3.6
北京二手车,雪佛兰,赛欧三厢 2005款 Sedan 1.6 SE MT,2006年,13万公里,1.6升,手动,90天可退,0.49
北京二手车,丰田,汉兰达 2015款 2.0T 四驱豪华导航版 7座,2015年,7万公里,2.0升,自动,90天可退,24.8
北京二手车,三菱,伊柯丽斯 2008款 2.4L 火影炫动版,2009年,5.1万公里,2.4升,自动,好评商家,13.68
北京二手车,奥迪,A4 2004款 1.8T,2004年,15万公里,1.8升,手动,好评商家,1
北京二手车,大众,探岳 2019款 探岳 380TSI 四驱旗舰型,2018年,0.52万公里,2.0升,自动,高配,25.6
北京二手车,日产,骊威 2009款 1.6 手动 劲锐版 GX智能型,2009年,9万公里,1.6升,手动,90天可退,2.4
北京二手车,奔驰,GLK级 2013款 改款 GLK 300 4MATIC 豪华型,2013年,9万公里,3.0升,自动,好评商家,21
北京二手车,奔驰,G级 2010款 G 500,2010年,10万公里,5.5升,自动,好评商家,70.0
北京二手车,大众,宝来经典 2006款 HS 1.6 自动豪华,2007年,9万公里,1.6升,自动,高配,2.3
北京二手车,宝马,5系 2007款 530Li 典雅型,2007年,14万公里,3.0升,自动,好评商家,6.8
北京二手车,克莱斯勒,铂锐 2008款 2.0 手自一体豪华型,2008年,15万公里,2.0升,自动,高配,2.8
北京二手车,路虎,揽胜运动版 2005款 运动版V8 4.4,2005年,8万公里,4.4升,自动,高配,14.5
北京二手车,福特,福克斯三厢 2007款 三厢 1.8L 手动舒适型,2008年,9万公里,1.8升,手动,90天可退,1.5
北京二手车,奔腾,B70 2006款 2.0 手自一体 豪华型,2006年,19万公里,2.0升,自动,高配,1.2
北京二手车,日产,逍客 2017款 1.2T CVT时尚版,2018年,0.5万公里,1.2升,自动,高配,8.98
北京二手车,奥迪,S3 2017款 改款 S3 2.0T Limousine,2018年,0.3万公里,2.0升,自动,高配,28.5
北京二手车,大众,POLO 2016款 1.4L 手动风尚型,2016年,1.2万公里,1.4升,手动,高配,4.8
北京二手车,本田,CRV 2004款 2.0L,2005年,15万公里,2.0升,自动,高配,1.8
北京二手车,马自达,6 2012款 2.0L 自动超豪华型,2012年,7万公里,2.0升,自动,好评商家,5.7
北京二手车,路虎,揽胜运动版 2016款 3.0 V6 SC SE,2016年,7.8万公里,3.0升,自动,高配,58.5
北京二手车,现代,悦动 2009款 1.8 自动 豪华型导航版,2009年,10万公里,1.8升,自动,好评商家,2.55
北京二手车,丰田,普拉多 2005款 4.0 自动 GX,2005年,9万公里,4.0升,自动,高配,6.5
北京二手车,海马,海福星 2011款 1.3 手动 标准版,2011年,10万公里,1.3升,手动,90天可退,1.15
北京二手车,别克,GL8 2006款 2.5 自动 GT 7座精英版,2007年,11万公里,2.5升,自动,高配,2.94
北京二手车,英菲尼迪,FX 2007款 FX35 标准版,2008年,7万公里,3.5升,自动,高配,10
北京二手车,日产,骐达 2007款 1.6 手动 G时尚型,2007年,13万公里,1.6升,手动,好评商家,1.65
北京二手车,现代,悦动 2009款 1.6 自动 舒适型天窗版,2009年,11万公里,1.6升,自动,高配,2.98
北京二手车,别克,君威 2009款 2.4L 精英版,2009年,10万公里,2.4升,自动,高配,4.4
北京二手车,丰田,威驰 2004款 1.5L GLXi AT,2004年,18万公里,1.5升,自动,90天可退,1
北京二手车,奔驰,G级 2004款 G 500,2004年,12万公里,5.0升,自动,高配,42.8
北京二手车,日产,奇骏 2019款 2.0L CVT舒适版 2WD,2019年,0.4万公里,2.0升,自动,高配,12.58
北京二手车,宝马,6系 2007款 650i双门轿跑车,2008年,11万公里,4.8升,自动,90天可退,20.5
北京二手车,大众,迈腾 2013款 1.8TSI 豪华型,2013年,8.9万公里,1.8升,自动,好评商家,11.88
北京二手车,斯巴鲁,傲虎 2015款 2.5i 豪华导航版,2015年,8.5万公里,2.5升,自动,高配,18.60
北京二手车,奔驰,AMG 2018款 AMG G 63 典藏版,2018年,0.4万公里,5.5升,自动,高配,188
北京二手车,宝马,X5 2013款 xDrive35i 豪华型,2012年,18万公里,3.0升,自动,90天可退,28.5
北京二手车,大众,高尔夫 2005款 1.6 自动 舒适版2V,2006年,12万公里,1.6升,自动,好评商家,1.58
北京二手车,奥迪,Q5 2013款 40 TFSI 舒适型,2013年,12万公里,2.0升,自动,高配,17.9
北京二手车,奔驰,GL级 2006款 GL 450 4MATIC,2006年,13万公里,4.7升,自动,高配,14
北京二手车,宝马,M系 2014款 M4敞篷轿跑车,2015年,5万公里,3.0升,自动,好评商家,58.8
北京二手车,奔驰,AMG 2015款 AMG GT S,2017年,1.1万公里,4.0升,自动,高配,118.8
北京二手车,福特,蒙迪欧 2006款 2.5L 旗舰型,2006年,10.7万公里,2.5升,自动,好评商家,3
北京二手车,现代,途胜 2008款 2.0 自动 舒适型天窗版,2008年,12万公里,2.0升,自动,高配,2.75
北京二手车,奔驰,AMG 2010款 AMG C 63 动感型增强版,2010年,9万公里,6.2升,自动,好评商家,23.5
北京二手车,大众,辉腾 2006款 6.0L W12 4座豪华版,2008年,12万公里,6.0升,自动,90天可退,28.5
北京二手车,大众,桑塔纳 2007款 1.8L 景畅型,2009年,13万公里,1.8升,手动,高配,1.66
北京二手车,大众,辉腾 2012款 3.0L 商务型,2012年,13.2万公里,3.0升,自动,90天可退,22.98
北京二手车,大众,帕萨特 2013款 1.8TSI DSG至尊版,2013年,8.3万公里,1.8升,自动,高配,10.8
北京二手车,比亚迪,F0 2008款 1.0L 尊贵型,2008年,12万公里,1.0升,手动,好评商家,0.3
北京二手车,大众,高尔夫 2010款 1.4TSI 自动豪华型,2009年,9万公里,1.4升,自动,90天可退,4.8
北京二手车,马自达,6 2012款 2.0L 自动时尚型,2012年,8.6万公里,2.0升,自动,高配,5.7
北京二手车,大众,高尔夫 2010款 1.6 手动舒适型,2010年,7.5万公里,1.6升,手动,90天可退,2.8
北京二手车,路虎,揽胜运动版 2019款 3.0 V6 特别版,2019年,0.18万公里,3.0升,自动,90天可退,79.6
北京二手车,大众,POLO劲取 2008款 劲取 1.6L 手动雅致版,2008年,8万公里,1.6升,手动,90天可退,1.6
北京二手车,大众,Tiguan 2011款 2.0TSI RLine,2012年,8.9万公里,2.0升,自动,好评商家,11.98
北京二手车,江铃,经典全顺 2006款 2.4 手动 加长轴后单胎中顶,2008年,5万公里,2.4升,手动,高配,4.2
北京二手车,宝马,X5 2008款 xDrive48i豪华型,2008年,13万公里,4.8升,自动,高配,18.5
北京二手车,本田,思域 2019款 220TURBO CVT劲擎版 国V,2019年,0.3万公里,1.5升,自动,90天可退,15.1
北京二手车,大众,宝来/宝来经典 2004款 1.6 手动天窗,2004年,12万公里,1.6升,手动,好评商家,0.52
北京二手车,本田,雅阁 2007款 2.0L 自动舒适精典版,2008年,10万公里,2.0升,自动,90天可退,5.85
北京二手车,宝马,X3 2012款 xDrive28i 豪华型,2012年,9万公里,2.0升,自动,高配,19.58
北京二手车,丰田,普拉多 2005款 4.0L 自动GX豪华版,2005年,20万公里,4.0升,自动,好评商家,16.8
北京二手车,奥迪,A6L 2009款 3.0 TFSI quattro 豪华型,2010年,11万公里,3.0升,自动,90天可退,15.2
北京二手车,保时捷,Cayman 2009款 Cayman S 3.4L,2009年,11万公里,3.4升,自动,高配,19.8
北京二手车,大众,帕萨特领驭 2007款 1.8T 自动VIP型,2007年,12万公里,1.8升,自动,高配,2.35
北京二手车,福特,蒙迪欧致胜 2007款 2.3L 时尚型,2009年,8万公里,2.3升,自动,好评商家,2.88
北京二手车,沃尔沃,S60 2014款 2.0T 手自一体 T5 智逸版,2013年,11.5万公里,2.0升,自动,90天可退,10.98
北京二手车,丰田,卡罗拉 2016款 1.6L CVT GLi炫酷版,2016年,4万公里,1.6升,自动,高配,17.8
北京二手车,别克,君威 2009款 2.0L 精英版,2009年,10万公里,2.0升,自动,高配,4.25
北京二手车,大众,途观 2012款 2.0TSI 自动四驱菁英版,2013年,5.6万公里,2.0升,自动,90天可退,11.58
北京二手车,保时捷,Cayenne 2003款 3.2 手自一体,2003年,10万公里,3.2升,自动,高配,6
北京二手车,大众,帕萨特(进口) 2008款 R36 3.6IFSI 手自一体,2011年,6万公里,3.6升,自动,高配,20.5
北京二手车,丰田,赛纳 2011款 3.5L 四驱自动型,2010年,15万公里,3.5升,自动,90天可退,26.8
北京二手车,英菲尼迪,QX 2011款 QX56,2010年,14万公里,5.6升,自动,90天可退,43.6
北京二手车,奔驰,S级 1995款 S600 6.0 自动 V12,1998年,11.2万公里,6.0升,自动,90天可退,3.8
北京二手车,雷克萨斯,CT200h 2018款 CT200h 多彩生活特别限量版,2018年,1.5万公里,1.8升,自动,好评商家,22.6
北京二手车,别克,GL8 2008款 陆尊CT 3.0 自动 舒适版,2010年,8万公里,3.0升,自动,90天可退,6.28
北京二手车,奥迪,A6 2005款 1.8T 手动 简装版,2005年,11万公里,1.8升,手动,好评商家,2.2
北京二手车,路虎,发现 2015款 3.0 V6 SC HSE,2015年,7万公里,3.0升,自动,90天可退,53.5
北京二手车,奔驰,V级 2018款 V级 V 260 领航版,2018年,3.7万公里,2.0升,自动,高配,41.08
北京二手车,别克,GL8 2005款 3.0 自动 CT 7座舒适版,2005年,15万公里,3.0升,自动,高配,1.3
北京二手车,宝马,X4 2014款 xDrive20i X设计套装,2015年,3.6万公里,2.0升,自动,高配,30.98
北京二手车,宝马,5系 2018款 528Li 上市特别版,2018年,0.8万公里,2.0升,自动,90天可退,34.5
北京二手车,宝马,X5 2006款 3.0i,2006年,8万公里,3.0升,自动,好评商家,7.8
北京二手车,大众,POLO 2004款 两厢 1.4L 手动基本型,2006年,12万公里,1.4升,手动,高配,0.9
北京二手车,铃木,雨燕 2007款 1.3L 自动炫乐版,2008年,10万公里,1.3升,自动,90天可退,1.5
北京二手车,大众,凯路威 2017款 2.0TSI 四驱豪华版 7座,2017年,1.8万公里,2.0升,自动,高配,48
北京二手车,奥迪,A7 2018款 50 TFSI quattro 动感型,2018年,1.25万公里,3.0升,自动,高配,58.5
北京二手车,宝马,7系 2017款 740Li xDrive 豪华型,2017年,3万公里,3.0升,自动,90天可退,56.8
北京二手车,丰田,雅力士 2010款 GS 1.6 自动 锐动版,2010年,10万公里,1.6升,自动,高配,3.1
北京二手车,奔驰,S级 2014款 S 320 L 豪华型,2015年,10万公里,3.0升,自动,高配,57
北京二手车,现代,悦动 2008款 1.6L MT GL,2008年,12万公里,1.6升,手动,高配,1.15
北京二手车,大众,帕萨特领驭 2005款 1.8T 手动舒适型,2005年,10万公里,1.8升,手动,90天可退,1
北京二手车,保时捷,卡宴 2011款 Cayenne S 4.8L,2010年,26万公里,4.8升,自动,好评商家,26.8
北京二手车,丰田,卡罗拉 2007款 1.6L 自动GL,2007年,12万公里,1.6升,自动,90天可退,2.26
北京二手车,起亚,嘉华 2008款 2.7 自动 GL,2008年,12万公里,2.7升,自动,高配,2.98
北京二手车,吉普,大切诺基(进口) 2012款 5.7 手自一体 旗舰尊崇版,2012年,14万公里,5.7升,自动,90天可退,20.8
北京二手车,大众,途锐 2012款 RLine 豪华型,2013年,12万公里,3.0升,自动,高配,27
北京二手车,MINI,迷你one(进口) 2012款 1.6L 自动 BakerStreet,2014年,4万公里,1.6升,自动,好评商家,12.3
北京二手车,斯巴鲁,力狮 2006款 2.0L 自动 R 四驱旅行版,2007年,13万公里,2.0升,自动,90天可退,6.5
北京二手车,菲亚特,派力奥 2007款 1.5 手动 GX厚爱版,2008年,8万公里,1.5升,手动,高配,0.64
北京二手车,福特,福克斯两厢 2007款 两厢 1.8L 手动舒适型,2007年,13万公里,1.8升,手动,高配,1
北京二手车,本田,思迪 2006款 1.3L 手动,2006年,12万公里,1.3升,手动,好评商家,0.99
北京二手车,大众,宝来经典 2005款 1.8自舒天窗,2005年,15.8万公里,1.8升,自动,90天可退,1.1
北京二手车,丰田,普拉多(进口) 2017款 2700 TX(中东版),2017年,7万公里,2.7升,自动,高配,37
北京二手车,本田,锋范经典 2011款 1.5L 手动精英品致版,2011年,7.5万公里,1.5升,手动,好评商家,3.18
北京二手车,宝马,Z4 2007款 3.0si双门跑车,2008年,6万公里,3.0升,自动,好评商家,10.5
